target_id	length	eff_length	est_counts	tpm
ENST00000954820.2	3992	3743	8.38836	0.0703367
ENST00000983734.1	3698	3449	0	0
ENST00000983735.1	3456	3207	75.7971	0.741786
ENST00000983736.1	3385	3136	0.0125472	0.000125573
ENST00000983737.1	3453	3204	340.699	3.33736
ENST00000983738.1	3288	3039	147.481	1.5231
ENST00001029772.1	3265	3016	85.485	0.889576
ENST00001029773.1	3540	3291	48.1387	0.459083
ENST00001029774.1	3319	3070	247.021	2.52535
ENST00001029775.1	3212	2963	309.198	3.27514
ENST00001029776.1	3221	2972	18.9921	0.200562
ENST00001029777.1	3332	3083	29.9377	0.304768
ENST00001029778.1	1985	1736	74.2744	1.34281
ENST00001065806.1	3000	2751	430.787	4.9147
ENST00001132658.1	3879	3630	0	0
ENST00000595335.5	596	347	0	0
ENST00000282282.4	2754	2505	0	0
ENST00000599604.1	602	353	7.50855	0.667584
ENST00000597567.1	570	321	7.94472	0.77678
ENST00000879319.2	3462	3213	0	0
ENST00000973478.1	3052	2803	93.4166	1.04599
ENST00001010940.1	3091	2842	84.2721	0.930645
ENST00001134057.1	2827	2578	30.8299	0.37533
ENST00000573100.2	1266	1017	0	0
ENST00000293709.10	2620	2371	22.7027	0.300518
ENST00000383156.8	2624	2375	1.79912	0.023775
ENST00000413319.1	425	176	7.96786	1.42087
ENST00000465333.1	561	312	5.15297	0.518356
ENST00000491968.1	819	570	12.6492	0.696487
ENST00000463669.5	1176	927	0	0
ENST00000465377.5	1020	771	0	0
ENST00000467437.1	564	315	3.35015	0.333794
ENST00000451608.2	5059	4810	24.7295	0.16136
ENST00000564663.1	663	414	3.79468	0.287673
ENST00000563294.1	549	300	4.28548	0.448335
ENST00000442196.8	3553	3304	431.31	4.09708
ENST00000310958.10	6822	6573	403.051	1.92451
ENST00000425574.8	2149	1900	0	0
ENST00000568543.1	721	472	0	0
ENST00000568592.1	702	453	12.2524	0.848886
ENST00000568372.5	3388	3139	179.079	1.79051
ENST00000568808.5	2866	2617	0	0
ENST00000569205.6	3288	3039	344.301	3.55576
ENST00000563171.5	790	541	18.7564	1.08812
ENST00000570272.5	570	321	70.3629	6.8796
ENST00000564092.1	578	329	15.9956	1.52591
ENST00000858134.1	3973	3724	1.17727e-08	9.92185e-11
ENST00000946864.2	3604	3355	0	0
ENST00000946865.2	4011	3762	0	0
ENST00000946866.2	3423	3174	0	0
ENST00000946867.2	3429	3180	0	0
ENST00000946868.2	3438	3189	0	0
ENST00001004673.1	6523	6274	3.62419	0.0181297
ENST00001004674.1	3605	3356	109.393	1.02304
ENST00001004675.1	3219	2970	188.426	1.99118
ENST00001004676.1	3053	2804	1559.34	17.4537
ENST00001024598.1	3659	3410	0	0
ENST00001024599.1	3118	2869	406.638	4.44838
ENST00001107741.1	3709	3460	224.486	2.03628
ENST00001107742.1	1888	1639	0	0
ENST00001107743.1	1790	1541	0	0
ENST00001107744.1	1474	1225	148.186	3.7966
ENST00001107745.1	1362	1113	170.551	4.80933
ENST00001107746.1	1727	1478	0	0
ENST00001112555.1	4161	3912	169.453	1.35949
ENST00001112556.1	1440	1191	0	0
ENST00001112557.1	1958	1709	0	0
ENST00001112558.1	2699	2450	116.334	1.49028
ENST00001132476.1	3704	3455	736.865	6.69368
ENST00000590871.1	485	236	13.9882	1.86026
ENST00000391961.7	3905	3656	0	0
ENST00000621083.5	3972	3723	0	0
ENST00000313040.12	3049	2800	800.455	8.97229
ENST00000588567.5	713	464	20	1.35281
ENST00000586228.6	3928	3679	0	0
ENST00000588219.5	584	335	0	0
ENST00000589707.6	3842	3593	0	0
ENST00000591019.5	846	597	19.0825	1.0032
ENST00000588394.5	838	589	8.35966	0.445449
ENST00000589005.6	3855	3606	0	0
ENST00000586048.1	545	296	60.3014	6.39382
ENST00000589237.1	589	340	16.6836	1.54005
ENST00000876872.2	4318	4069	0	0
ENST00000876873.2	3885	3636	0	0
ENST00000876874.2	3951	3702	0	0
ENST00000876875.2	3888	3639	0	0
ENST00000876876.2	3948	3699	0	0
ENST00000876877.2	4098	3849	0	0
ENST00000876878.2	4077	3828	0	0
ENST00000876879.2	4074	3825	11.7224	0.0961855
ENST00000876880.2	4438	4189	0	0
ENST00000876881.2	4011	3762	1.99839	0.016672
ENST00000876882.2	4014	3765	0	0
ENST00000876883.2	4186	3937	27.1086	0.216106
ENST00000876884.2	4207	3958	0	0
ENST00000937164.2	4099	3850	0	0
ENST00000966992.1	4234	3985	0	0
ENST00000966993.2	4417	4168	133.235	1.00327
ENST00000966994.2	3990	3741	0	0
ENST00000999981.1	3931	3682	0	0
ENST00000999982.1	4030	3781	0	0
ENST00001012332.1	4057	3808	10.0508	0.0828377
ENST00001077753.1	4012	3763	14.4581	0.120587
ENST00001077754.1	4033	3784	0	0
ENST00001077755.1	4159	3910	11.6733	0.0937003
ENST00001134059.1	3969	3720	0	0
ENST00000639673.3	1650	1401	0	0
ENST00000282276.8	3027	2778	397	4.48521
ENST00000479570.5	4631	4382	7.33829	0.052559
ENST00000490862.5	1423	1174	0	0
ENST00000434886.6	1484	1235	0	0
ENST00000430790.6	1219	970	0	0
ENST00000416192.6	1642	1393	0.00047809	1.07717e-05
ENST00000399074.7	1789	1540	53.2007	1.08423
ENST00000422950.1	1734	1485	169.233	3.5767
ENST00000486521.1	428	179	0	0
ENST00000432856.1	484	235	12.079	1.6132
ENST00000375098.8	1986	1737	0	0
ENST00000478530.1	982	733	3.43131	0.14692
ENST00000341469.7	4480	4231	1083.45	8.03693
ENST00000342043.4	1685	1436	0	0
ENST00000475147.1	639	390	3.83334	0.308487
ENST00000478401.1	814	565	15.0422	0.835582
ENST00000869642.2	2453	2204	56.0988	0.798852
ENST00000869643.2	2917	2668	44.0186	0.517815
ENST00000869644.2	1608	1359	0	0
ENST00000869645.2	3567	3318	68.4232	0.647219
ENST00000869646.2	4625	4376	280.104	2.00894
ENST00000869647.2	1886	1637	0	0
ENST00000869648.2	3001	2752	91.8301	1.04728
ENST00000869649.2	4426	4177	0	0
ENST00000869650.2	2102	1853	2.35702	0.0399221
ENST00000869651.2	2294	2045	7.01745	0.107699
ENST00000869652.2	2089	1840	0	0
ENST00000869653.2	2131	1882	0	0
ENST00000956697.2	1755	1506	0	0
ENST00000956698.2	2989	2740	0	0
ENST00000991756.1	2145	1896	3.02439	0.0500638
ENST00000991757.1	1909	1660	0	0
ENST00000991758.1	2898	2649	101.312	1.20034
ENST00000991759.1	4404	4155	0.000141977	1.07243e-06
ENST00000991760.1	4416	4167	225.126	1.69561
ENST00000991761.1	4213	3964	129.669	1.02666
ENST00001113669.1	1346	1097	0	0
ENST00001133359.1	4662	4413	0	0
ENST00000382844.2	2318	2069	6.38211e-06	9.68118e-08
ENST00000382848.5	2290	2041	1130.8	17.3887
ENST00000906230.2	2314	2065	1.69572e-07	2.57727e-09
ENST00000906231.2	2918	2669	110.295	1.29698
ENST00000906232.2	2033	1784	1922.13	33.8153
ENST00000906233.2	2854	2605	37.983	0.457622
ENST00000906234.2	2206	1957	1642.55	26.3422
ENST00000906235.2	2874	2625	121.813	1.45643
ENST00000906236.2	2372	2123	0	0
ENST00000957350.1	2330	2081	0	0
ENST00001132365.1	2332	2083	1402.43	21.1308
ENST00000446762.6	1124	875	0	0
ENST00000441960.6	1351	1102	43.5702	1.24089
ENST00000471479.1	1153	904	28.3763	0.985173
ENST00000449883.2	1025	776	0	0
ENST00000493375.1	835	586	25.0063	1.3393
ENST00000371227.9	7751	7502	0	0
ENST00000371247.7	7348	7099	0	0
ENST00000371249.7	6401	6152	0	0
ENST00000649911.3	6640	6391	11.7687	0.0577943
ENST00000306402.11	6296	6047	0	0
ENST00000371246.7	7406	7157	0	0
ENST00000647619.2	5595	5346	23.3746	0.137227
ENST00000649575.3	8810	8561	0	0
ENST00000634504.1	1847	1598	6.00796e-07	1.17998e-08
ENST00000607232.6	7835	7586	0	0
ENST00000277982.10	7337	7088	0	0
ENST00000361941.8	7760	7511	0	0
ENST00000371245.8	6599	6350	0	0
ENST00000354106.7	3015	2766	0	0
ENST00000371239.5	2436	2187	0	0
ENST00000371241.5	2055	1806	0	0
ENST00000474353.6	2906	2657	5.34759	0.0631671
ENST00000371228.2	558	309	1	0.10157
ENST00000472854.5	565	316	2.41406	0.239765
ENST00000465489.1	736	487	5.36565	0.345795
ENST00000486141.3	1178	929	0	0
ENST00000492542.1	720	471	0	0
ENST00000482068.1	405	156	0	0
ENST00000901915.2	7355	7106	0	0
ENST00000901916.2	6569	6320	0	0
ENST00000901917.2	6476	6227	0	0
ENST00000901918.2	6787	6538	0	0
ENST00000901919.2	6200	5951	0	0
ENST00000901920.2	7324	7075	6.422	0.0284884
ENST00000901921.2	6089	5840	0	0
ENST00000901922.2	6173	5924	0	0
ENST00000901923.2	6302	6053	0	0
ENST00000901924.2	6030	5781	0	0
ENST00000901925.2	6374	6125	0	0
ENST00000901926.2	6542	6293	0	0
ENST00000901927.2	6691	6442	0	0
ENST00000901928.2	6032	5783	0	0
ENST00000901929.2	7770	7521	0	0
ENST00000901930.2	6665	6416	0	0
ENST00000901931.2	6675	6426	0	0
ENST00000901932.2	6128	5879	0	0
ENST00000901933.2	7118	6869	0	0
ENST00000901934.2	7052	6803	0	0
ENST00000901935.2	7259	7010	0	0
ENST00000901936.2	6269	6020	0	0
ENST00000901937.2	6418	6169	0	0
ENST00000901938.2	6206	5957	0	0
ENST00000901939.2	6233	5984	0	0
ENST00000901940.2	6638	6389	0	0
ENST00000901941.2	6398	6149	0	0
ENST00000901942.2	6664	6415	0	0
ENST00000901943.2	7790	7541	0	0
ENST00000901944.2	6680	6431	0	0
ENST00000901945.2	8080	7831	0	0
ENST00000901946.2	6284	6035	0	0
ENST00000901947.2	7286	7037	0	0
ENST00000901948.2	6143	5894	0	0
ENST00000901949.2	8543	8294	0	0
ENST00000901950.2	7472	7223	0	0
ENST00000901951.2	7349	7100	0	0
ENST00000901952.2	7408	7159	0	0
ENST00000901953.2	7826	7577	0	0
ENST00000901954.2	7409	7160	0	0
ENST00000901955.2	6512	6263	0	0
ENST00000901956.2	6523	6274	0	0
ENST00000901957.2	7721	7472	0	0
ENST00000901958.2	7586	7337	0	0
ENST00000901959.2	6212	5963	0	0
ENST00000901960.2	7721	7472	0	0
ENST00000901961.2	7704	7455	0	0
ENST00000901962.2	6605	6356	0	0
ENST00000901963.2	6472	6223	19.973	0.100732
ENST00000901964.2	7200	6951	0	0
ENST00000901965.2	6830	6581	0	0
ENST00000901966.2	6147	5898	0	0
ENST00000901967.2	6727	6478	0	0
ENST00000901968.2	6992	6743	0	0
ENST00000901969.2	7247	6998	17.3165	0.0776625
ENST00000901970.2	6170	5921	0	0
ENST00000901971.2	6191	5942	0	0
ENST00000901972.2	6632	6383	0	0
ENST00000901973.2	7175	6926	0	0
ENST00000901974.2	6233	5984	0	0
ENST00000901975.2	6923	6674	0	0
ENST00000901976.2	6728	6479	0	0
ENST00000901977.2	6782	6533	0	0
ENST00000901978.2	8605	8356	0	0
ENST00000901979.2	7091	6842	0	0
ENST00000901980.2	6698	6449	0	0
ENST00000901981.2	7262	7013	0	0
ENST00000901982.2	7562	7313	0	0
ENST00000901983.2	7381	7132	0	0
ENST00000901984.2	7292	7043	0	0
ENST00000901985.2	6295	6046	0	0
ENST00000901986.2	7019	6770	0	0
ENST00000901987.2	6485	6236	0	0
ENST00000901988.2	6329	6080	0	0
ENST00000901989.2	7444	7195	0	0
ENST00000901990.2	7853	7604	0	0
ENST00000901991.2	7514	7265	1.56468	0.0067595
ENST00000901992.2	6496	6247	0	0
ENST00000901993.2	7555	7306	0	0
ENST00000901994.2	6950	6701	0	0
ENST00000901995.2	6281	6032	0	0
ENST00000901996.2	6114	5865	0	0
ENST00000901997.2	6740	6491	0	0
ENST00000901998.2	6434	6185	0	0
ENST00000901999.2	7202	6953	0	0
ENST00000902000.2	6841	6592	0	0
ENST00000902001.2	7418	7169	0	0
ENST00000902002.2	7223	6974	0	0
ENST00000902003.2	6666	6417	0	0
ENST00000902004.2	6163	5914	0	0
ENST00000902005.2	6335	6086	0	0
ENST00000902006.2	7436	7187	0	0
ENST00000902007.2	6377	6128	0	0
ENST00000902008.2	7598	7349	0	0
ENST00000902009.2	7888	7639	0	0
ENST00000902010.2	6371	6122	0	0
ENST00000902011.2	4730	4481	0	0
ENST00000902012.2	6581	6332	0	0
ENST00000902013.2	7322	7073	0	0
ENST00000902014.2	6323	6074	0	0
ENST00000902015.2	6672	6423	0	0
ENST00000902016.2	7403	7154	0	0
ENST00000902017.2	6283	6034	0	0
ENST00000902018.2	6116	5867	0	0
ENST00000902019.2	7450	7201	0	0
ENST00000902020.2	7468	7219	0	0
ENST00000902021.2	7568	7319	0	0
ENST00000902022.2	7658	7409	0	0
ENST00000902023.2	6194	5945	0	0
ENST00000902024.2	7504	7255	0	0
ENST00000902025.2	6456	6207	0	0
ENST00000902026.2	6302	6053	0	0
ENST00000902027.2	6692	6443	0	0
ENST00000902028.2	6038	5789	0	0
ENST00000902029.2	6288	6039	0	0
ENST00000902030.2	6419	6170	0	0
ENST00000902031.2	7872	7623	0	0
ENST00000902032.2	7141	6892	0.569072	0.00259147
ENST00000902033.2	6224	5975	0	0
ENST00000902034.2	6608	6359	0	0
ENST00000902035.2	6263	6014	0	0
ENST00000902036.2	6328	6079	0	0
ENST00000902037.2	6915	6666	0	0
ENST00000902038.2	6424	6175	0	0
ENST00000902039.2	7572	7323	0	0
ENST00000902040.2	7670	7421	0	0
ENST00000902041.2	6344	6095	0	0
ENST00000902042.2	7445	7196	0	0
ENST00000902043.2	6815	6566	0	0
ENST00000902044.2	7004	6755	0	0
ENST00000902045.2	6128	5879	0	0
ENST00000902046.2	6308	6059	0	0
ENST00000902047.2	6269	6020	0	0
ENST00000902048.2	6161	5912	0	0
ENST00000902049.2	7340	7091	0	0
ENST00000902050.2	6606	6357	0	0
ENST00000902051.2	6701	6452	0	0
ENST00000902052.2	7958	7709	0	0
ENST00000902053.2	7697	7448	0	0
ENST00000902054.2	6252	6003	0	0
ENST00000902055.2	6398	6149	11.5789	0.0591002
ENST00000902056.2	6661	6412	0	0
ENST00000902057.2	6275	6026	0	0
ENST00000902058.2	6322	6073	0	0
ENST00000902059.2	6728	6479	0	0
ENST00000902060.2	6755	6506	0	0
ENST00000902061.2	6401	6152	67.7218	0.345491
ENST00000902062.2	6619	6370	0	0
ENST00000902063.2	6598	6349	0	0
ENST00000902064.2	7375	7126	0	0
ENST00000902065.2	5074	4825	0	0
ENST00000902066.2	6625	6376	0	0
ENST00000902067.2	6414	6165	0	0
ENST00000902068.2	6710	6461	0	0
ENST00000902069.2	7109	6860	0	0
ENST00000902070.2	10632	10383	0	0
ENST00000902071.2	8178	7929	0	0
ENST00000902072.2	6513	6264	0	0
ENST00000902073.2	6101	5852	0	0
ENST00000902074.2	6074	5825	0	0
ENST00000902075.2	6440	6191	0	0
ENST00000919475.2	6461	6212	0	0
ENST00000919476.2	6667	6418	0	0
ENST00000919477.2	6434	6185	0	0
ENST00000919478.2	6344	6095	0	0
ENST00000919479.2	6315	6066	0	0
ENST00000919480.2	6371	6122	0	0
ENST00000919481.2	6065	5816	0	0
ENST00000919482.2	5717	5468	0	0
ENST00000919483.2	6423	6174	0	0
ENST00000919484.2	6602	6353	0	0
ENST00000919485.2	6364	6115	0	0
ENST00000919486.2	6507	6258	0	0
ENST00000919487.2	6372	6123	0	0
ENST00000919488.2	6497	6248	0	0
ENST00000919489.2	6636	6387	97.7244	0.48021
ENST00000919490.2	6458	6209	0	0
ENST00000919491.2	5885	5636	0	0
ENST00000919492.2	6081	5832	0	0
ENST00000919493.2	6054	5805	0	0
ENST00000919494.2	6456	6207	0	0
ENST00000954445.2	8966	8717	0	0
ENST00000954446.2	6738	6489	0	0
ENST00000954447.2	8252	8003	0	0
ENST00000954448.2	4753	4504	17.1941	0.119814
ENST00000954449.2	5468	5219	0	0
ENST00000954450.2	8207	7958	0	0
ENST00000954451.2	7052	6803	0	0
ENST00000954452.2	6451	6202	0	0
ENST00000954453.2	6634	6385	0	0
ENST00000954454.2	6168	5919	0	0
ENST00000954455.2	6452	6203	0	0
ENST00000954456.2	7694	7445	0	0
ENST00000954457.2	6760	6511	0	0
ENST00000954458.2	8381	8132	0	0
ENST00000954459.2	7115	6866	0	0
ENST00000954460.2	6644	6395	0	0
ENST00000954461.2	6266	6017	0	0
ENST00000954462.2	6867	6618	29.1376	0.138182
ENST00000954463.2	6500	6251	0	0
ENST00000995740.1	6114	5865	9.10645	0.048731
ENST00001046920.1	1626	1377	7.93406	0.180836
ENST00001046921.1	1631	1382	0.0340443	0.000773146
ENST00001046922.1	3850	3601	9.67276	0.0843047
ENST00001131385.1	805	556	2.19603	0.123962
ENST00001135254.1	7829	7580	0	0
ENST00000643687.1	1337	1088	0	0
ENST00000635974.1	600	351	0	0
ENST00000635901.2	958	709	0	0
ENST00000636692.2	949	700	0	0
ENST00000646158.1	501	252	0	0
ENST00000635874.1	451	202	0	0
ENST00000956602.2	877	628	0	0
ENST00001109919.1	1451	1202	0	0
ENST00001132366.1	956	707	0	0
ENST00000603767.1	3202	2953	0	0
ENST00000378611.9	2185	1936	0	0
ENST00000299578.10	1599	1350	0	0
ENST00000444657.3	561	312	0	0
ENST00000565253.1	479	230	0	0
ENST00000879278.1	2698	2449	21.0907	0.270288
ENST00000952334.1	2079	1830	7.62583	0.130786
ENST00001132662.1	1600	1351	0	0
ENST00000418540.2	2651	2402	177.499	2.31925
ENST00000448500.1	581	332	0	0
ENST00000425238.6	2589	2340	0	0
ENST00000479497.1	392	143	0.0582446	0.0127833
ENST00000431710.5	1233	984	0	0
ENST00000463524.1	655	406	0	0
ENST00000467656.1	575	326	0	0
ENST00000469478.5	681	432	0	0
ENST00000477158.5	426	177	0	0
ENST00000549663.5	2505	2256	0	0
ENST00000548188.1	2634	2385	0	0
ENST00000375441.8	6073	5824	423.286	2.28106
ENST00000326335.9	5741	5492	0	0
ENST00000451881.6	5755	5506	15.0165	0.0855966
ENST00000617546.4	5666	5417	67.794	0.392787
ENST00000488558.3	1608	1359	126.578	2.92322
ENST00000375440.9	5821	5572	1835.27	10.3374
ENST00000474116.5	866	617	5.00789	0.254739
ENST00000494985.5	292	47.76	0	0
ENST00000463426.5	893	644	42.2	2.05661
ENST00000498562.2	790	541	129.474	7.51123
ENST00000470067.5	794	545	257.755	14.8435
ENST00000472083.1	574	325	152.876	14.7633
ENST00001114821.1	2783	2534	97.9857	1.21361
ENST00001132369.1	6331	6082	0	0
ENST00000259211.7	890	641	2	0.0979257
ENST00000622206.2	2105	1856	4.96007	0.0838753
ENST00000187910.7	1703	1454	0	0
ENST00000402603.9	1486	1237	0	0
ENST00000599753.1	1168	919	0	0
ENST00000292125.7	1484	1235	0	0
ENST00000595062.1	1094	845	0	0
ENST00000594375.1	568	319	0	0
ENST00000402456.4	1677	1428	0	0
ENST00000484292.2	665	416	0	0
ENST00000601833.1	2321	2072	0	0
ENST00001096994.1	1486	1237	0	0
ENST00001096995.1	1207	958	0	0
ENST00001096996.1	952	703	0	0
ENST00001096997.1	1334	1085	0	0
ENST00001096998.1	1231	982	0	0
ENST00001096999.1	1123	874	0	0
ENST00001097000.1	1691	1442	0	0
ENST00001097001.1	1123	874	0	0
ENST00001097002.1	868	619	0	0
ENST00001097003.1	2520	2271	0	0
ENST00001097004.1	1606	1357	0	0
ENST00001097005.1	2237	1988	1	0.0157873
ENST00001097006.1	1856	1607	0	0
ENST00001097007.1	589	340	0	0
ENST00001097008.1	1882	1633	0	0
ENST00001097009.1	1606	1357	0	0
ENST00001097010.1	1417	1168	0	0
ENST00001097011.1	844	595	0	0
ENST00001097012.1	1211	962	0	0
ENST00001097013.1	1466	1217	0	0
ENST00001097014.1	1216	967	0	0
ENST00001097015.1	314	66.2053	0	0
ENST00001097016.1	587	338	0	0
ENST00001097017.1	1531	1282	0	0
ENST00001097018.1	926	677	0	0
ENST00001097019.1	1572	1323	0	0
ENST00001097020.1	1394	1145	0	0
ENST00001097021.1	3031	2782	0	0
ENST00001097022.1	2521	2272	0	0
ENST00001097023.1	1916	1667	0	0
ENST00001097024.1	2156	1907	0	0
ENST00001097025.1	2192	1943	0	0
ENST00001097026.1	902	653	0	0
ENST00001130309.1	1386	1137	2.52191	0.0696135
ENST00001130310.1	1482	1233	0	0
ENST00001130311.1	671	422	0	0
ENST00001130312.1	1415	1166	0	0
ENST00001130313.1	1090	841	0	0
ENST00001130314.1	1583	1334	0	0
ENST00001130315.1	714	465	0	0
ENST00001134071.1	1765	1516	0	0
ENST00000577031.6	1793	1544	0	0
ENST00000573236.5	704	455	4.47903	0.308957
ENST00000573450.5	579	330	0	0
ENST00000573553.5	722	473	13.8438	0.918582
ENST00000575848.5	518	269	0	0
ENST00000571941.5	674	425	0	0
ENST00000575636.5	732	483	8.16627	0.530641
ENST00000573614.5	650	401	0	0
ENST00000571986.5	606	357	0	0
ENST00000318059.8	533	284	0	0
ENST00000576217.1	493	244	0	0
ENST00000571178.1	353	104.031	0	0
ENST00000571819.1	317	68.9638	0	0
ENST00000575884.1	475	226	0	0
ENST00000575942.1	806	557	13	0.732509
ENST00000911828.1	548	299	0	0
ENST00000911829.2	487	238	0	0
ENST00000911830.2	530	281	0	0
ENST00000911831.2	539	290	0	0
ENST00000911832.2	505	256	0	0
ENST00000911833.2	587	338	0	0
ENST00000911834.2	512	263	0	0
ENST00000911835.2	332	83.2735	15.321	5.77436
ENST00000911836.2	659	410	0	0
ENST00001003537.1	661	412	0	0
ENST00001021719.1	524	275	0	0
ENST00001021720.1	572	323	0	0
ENST00001021721.1	774	525	0.327384	0.0195715
ENST00001060821.1	1122	873	6.9226	0.248874
ENST00001060822.1	669	420	0	0
ENST00001102360.1	1505	1256	105.091	2.62604
ENST00001102361.1	669	420	4.80019	0.358702
ENST00001102362.1	626	377	0	0
ENST00001102363.1	648	399	6.55973	0.515986
ENST00001102364.1	571	322	0	0
ENST00001120717.1	791	542	0	0
ENST00001125759.1	892	643	17.7458	0.86618
ENST00001132673.1	551	302	0	0
ENST00000341010.6	1013	764	4.58382	0.188304
ENST00000393197.3	1359	1110	6.41618	0.181417
ENST00000496265.1	900	651	0	0
ENST00000299565.9	3623	3374	27.2959	0.253909
ENST00000559554.6	4046	3797	0	0
ENST00000394802.4	705	456	0	0
ENST00000559576.1	755	506	2.86736	0.177851
ENST00000913028.2	4179	3930	0.0174799	0.000139596
ENST00001058677.1	2480	2231	7.46739	0.10505
ENST00001058678.1	2305	2056	0	0
ENST00001114769.1	2467	2218	52.8408	0.747709
ENST00001118133.1	4301	4052	0	0
ENST00001132480.1	4833	4584	30.2867	0.207364
ENST00000378357.9	1546	1297	12.9539	0.313461
ENST00000493245.1	697	448	1.61847	0.113384
ENST00000485665.1	329	80.3587	1.9071	0.744846
ENST00000903366.2	1546	1297	0	0
ENST00000903367.2	1738	1489	0	0
ENST00001133365.1	1576	1327	0	0
ENST00000621587.2	2082	1833	0	0
ENST00000610559.5	553	304	0	0
ENST00000629496.3	5036	4787	2386.61	15.6474
ENST00000625837.2	3237	2988	0	0
ENST00000626301.2	3013	2764	0	0
ENST00000629785.2	3457	3208	0	0
ENST00000630255.2	3289	3040	0	0
ENST00000630370.2	3120	2871	0	0
ENST00000630858.2	3181	2932	0	0
ENST00000611546.2	570	321	0	0
ENST00000478993.5	3397	3148	0	0
ENST00000457138.8	5351	5102	14.9465	0.0919439
ENST00000643821.1	1434	1185	246.946	6.54045
ENST00000480592.6	2333	2084	430.004	6.47588
ENST00000647219.1	522	273	0	0
ENST00000615742.4	485	236	0	0
ENST00000631641.2	1200	951	44.9285	1.48274
ENST00000646822.1	5071	4822	156.538	1.01887
ENST00000441189.5	4936	4687	15.1122	0.101195
ENST00000645589.1	4239	3990	0	0
ENST00000644513.2	5059	4810	0	0
ENST00000642597.1	4327	4078	0	0
ENST00000642722.1	4989	4740	0	0
ENST00000644109.2	5223	4974	0.000529206	3.33921e-06
ENST00000644958.1	5817	5568	0	0
ENST00000646122.2	5249	5000	0	0
ENST00000645080.1	5594	5345	0	0
ENST00000645561.1	5340	5091	0	0
ENST00000644307.1	4605	4356	303.518	2.18686
ENST00000646940.1	4649	4400	33.7352	0.240633
ENST00000642793.1	4596	4347	2.12501e-05	1.53425e-07
ENST00000646196.1	5493	5244	891.78	5.33728
ENST00000645338.1	4698	4449	7.28612e-06	5.13995e-08
ENST00000644074.2	5434	5185	53.7506	0.325356
ENST00000399959.8	5446	5197	6.99861	0.0422653
ENST00000644876.2	4635	4386	927.099	6.6341
ENST00000643963.1	4467	4218	0.0108243	8.0541e-05
ENST00000646223.1	6203	5954	289.201	1.52446
ENST00000646319.2	5381	5132	0	0
ENST00000645783.1	1441	1192	14.1088	0.371483
ENST00000642624.1	710	461	49.0722	3.34087
ENST00000642322.3	4303	4054	0	0
ENST00000542215.5	1592	1343	169.951	3.97167
ENST00000644073.1	4349	4100	0	0
ENST00000622373.1	2129	1880	126.705	2.11524
ENST00000615313.5	570	321	0	0
ENST00000644677.1	4457	4208	0	0
ENST00000622198.5	608	359	180.975	15.8215
ENST00000645120.1	5651	5402	0	0
ENST00000646107.1	4231	3982	0	0
ENST00000646627.1	2469	2220	0	0
ENST00000645253.1	2049	1800	100.527	1.75282
ENST00000642589.1	7473	7224	346.505	1.50542
ENST00000645380.1	5617	5368	0	0
ENST00000646390.1	5141	4892	0	0
ENST00000642424.1	5789	5540	582.268	3.29866
ENST00000642161.1	6724	6475	9.73903	0.0472064
ENST00000645574.1	7284	7035	78.3048	0.34934
ENST00000646679.1	4693	4444	6.12157e-06	4.32328e-08
ENST00000642763.1	2940	2691	0	0
ENST00000644260.1	1059	810	0.802942	0.0311117
ENST00000647286.1	4257	4008	0	0
ENST00000642687.1	4508	4259	226.297	1.66762
ENST00000647373.1	329	80.3587	2.90093e-08	1.133e-08
ENST00000642801.1	4116	3867	431.133	3.49914
ENST00000643820.1	1331	1082	15.9525	0.462729
ENST00000646093.1	530	281	0	0
ENST00000616050.3	844	595	0	0
ENST00000647477.1	3377	3128	47.0948	0.472532
ENST00000611968.2	782	533	0	0
ENST00000875783.2	5451	5202	0	0
ENST00000875784.2	5446	5197	0	0
ENST00000875785.2	5377	5128	0	0
ENST00000875786.2	5359	5110	0	0
ENST00000875787.2	5546	5297	156.472	0.927107
ENST00000875788.2	5359	5110	0	0
ENST00000875789.2	5544	5295	1.18038	0.00699648
ENST00000875790.2	4081	3832	0	0
ENST00000875791.2	3277	3028	0	0
ENST00000875792.2	3072	2823	0	0
ENST00000959626.2	5373	5124	14.8353	0.090868
ENST00000983740.1	5306	5057	0	0
ENST00001089611.1	4618	4369	0	0
ENST00001089612.1	4546	4297	2.92793	0.0213855
ENST00001089613.1	4627	4378	1.88348e-06	1.35024e-08
ENST00001089615.1	4470	4221	0	0
ENST00001089616.1	4482	4233	1016.45	7.53641
ENST00001121389.1	5238	4989	51.1072	0.321509
ENST00001132648.1	5449	5200	0	0
ENST00000488597.1	597	348	0	0
ENST00000440457.2	3651	3402	1.02414	0.00944822
ENST00000850981.1	1189	940	14.0895	0.470428
ENST00000368143.6	589	340	0	0
ENST00000438392.3	568	319	6.91047	0.679894
ENST00000448092.2	2627	2378	2	0.0263963
ENST00000546848.1	1689	1440	0	0
ENST00000458614.5	1361	1112	0	0
ENST00000454006.6	1560	1311	0	0
ENST00000495662.5	421	172	0	0
ENST00000456386.1	688	439	0	0
ENST00000487405.1	775	526	0	0
ENST00000411424.2	1424	1175	0	0
ENST00000497181.1	693	444	0	0
ENST00000472101.1	912	663	0	0
ENST00000472682.1	800	551	0	0
ENST00000561100.2	3912	3663	356.127	3.05136
ENST00000299092.5	4624	4375	0	0
